COUNTRY,DEPLOYMENT DATE,DEPLOYMENT LAT,DEPLOYMENT LON,LAST LOCATION DATE,MODEL,NAME,NETWORKS,OBSERVING NETWORKS,PROGRAM,REF,SERIAL NUMBER,STATUS,TYPE
Australia,2008-07-16T00:00:00,-35.2549,136.5396,,Slocum G1,SL109,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801519_001,UNIT109,CLOSED,Glider
Australia,2011-03-10T00:00:00,-31.3218,115.2898,,Slocum G2,SL209,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801517_001,UNIT209,CLOSED,Glider
Australia,2019-11-13T00:00:00,-15.3554,145.3238,,Slocum G2,SL287,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801511_028,UNIT287,CLOSED,Glider
Australia,2019-09-23T00:00:00,-38.2821,141.3359,,Slocum G2,SL281,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801513,UNIT281,CLOSED,Glider
Australia,2019-09-13T00:00:00,-31.4184,115.3583,,Slocum G2,SL248,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801514_019,UNIT248,CLOSED,Glider
Australia,2019-05-22T00:00:00,-19.2092,117.2647,,Slocum G2,SL502,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801510_005,UNIT502,CLOSED,Glider
Australia,2018-05-03T00:00:00,-35.4235,150.4386,,Slocum G2,UNIT502,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801510_003,UNIT502,CLOSED,Glider
Australia,2021-09-21T00:00:00,-21.25,115,,Slocum G2,SL287,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801511_031,287,OPERATIONAL,Glider
Australia,2020-06-27T05:22:25,-21.363,114.905,,Slocum G2,SL209,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801517_031,UNIT209,CLOSED,Glider
Australia,2021-04-15T00:00:00,-43.11,147.44,,Slocum G2,SL287,OceanGliders,OceanGliders,Integrated Marine Observing System - Glider ,6801511_030,287,CLOSED,Glider
Brazil,2014-05-20T00:00:00,-24.0089,-42.146,,Seaglider 1KA,SG576,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801629_002,SG576,CLOSED,Glider
Brazil,2013-05-14T00:00:00,-24.02,-42.163,,Seaglider 1KA,SG569,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801626_001,SG569,CLOSED,Glider
Brazil,2019-07-28T00:00:00,-23.8956,-41.935,,Seaglider 1KA,SG571,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801628_004,SG571,CLOSED,Glider
Brazil,2020-02-04T00:00:00,-23.9522,-41.7611,,Seaglider 1KA,SG571,"AtlantOS, OceanGliders",OceanGliders,Projeto Azul,6801628_005,571,CLOSED,Glider
Brazil,2015-01-30T00:00:00,-24.7803,-43.87,,Seaglider 1KA,SG576,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801629_003,SG576,CLOSED,Glider
Brazil,2014-02-27T00:00:00,-24.4858,-42.147,,Seaglider 1KA,SG570,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801627_002,SG570,CLOSED,Glider
Brazil,2014-11-29T00:00:00,-23.7933,-40.95,,Seaglider 1KA,SG570,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801627_003,SG570,CLOSED,Glider
Brazil,2019-11-05T00:00:00,-23.9133,-41.7033,,Seaglider 1KA,SG571,"AtlantOS, OceanGliders",OceanGliders,Projeto Azul,6801628,571,CLOSED,Glider
Brazil,2021-11-22T11:30:00,-23.8356,-41.1606,,Seaglider 1KA,SG576,"AtlantOS, OceanGliders",OceanGliders,Projeto Azul,6801629,SG576,OPERATIONAL,Glider
Brazil,2019-07-03T00:00:00,-24.8733,-41.923,,Seaglider 1KA,SG571,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801628_003,SG571,CLOSED,Glider
Brazil,2013-03-26T00:00:00,-22.9886,-40.673,,Seaglider 1KA,SG568,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801597_001,SG568,CLOSED,Glider
Brazil,2013-03-05T00:00:00,-23.6528,-42.504,,Seaglider 1KA,SG571,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801628_001,SG571,CLOSED,Glider
Brazil,2021-03-29T10:45:00,-24.4144,-41.5178,,Seaglider 1KA,Iara,"AtlantOS, OceanGliders",OceanGliders,Projeto Azul,6801626,SG569,CLOSED,Glider
Brazil,2013-10-01T00:00:00,-23.765,-42.134,,Seaglider 1KA,SG570,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801627_001,SG570,CLOSED,Glider
Brazil,2013-06-15T00:00:00,-24.0069,-42.169,,Seaglider 1KA,SG569,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801626_002,SG569,CLOSED,Glider
Brazil,2015-04-04T00:00:00,-23.6222,-41.036,,Seaglider 1KA,SG571,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801628_002,SG571,CLOSED,Glider
Brazil,2014-10-16T00:00:00,-23.9944,-42.165,,Seaglider 1KA,SG569,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801626_004,SG569,CLOSED,Glider
Brazil,2014-09-12T00:00:00,-24.0386,-42.144,,Seaglider 1KA,SG569,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801626_003,SG569,CLOSED,Glider
Brazil,2013-12-19T00:00:00,-23.105,-42.145,,Seaglider 1KA,SG576,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Projeto Azul,6801629_001,SG576,CLOSED,Glider
United States,2021-07-02T10:36:08,27.56,-84.042,2021-07-18T06:05:00,Slocum,usf-stella,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,TMP929650099,0,CLOSED,Glider
United States,2020-11-16T18:13:51,27.21,-81.798,2020-12-09T16:01:00,Slocum,mote-genie,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_011,541,CLOSED,Glider
United States,2015-08-22T16:40:47,27.89,-94.04,,Slocum G2,Sverdrup,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801924_005,0,CLOSED,Glider
United States,2017-09-25T09:49:02,28.15,-96.1,,Slocum G2,Reveille,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,TMP-2005442354,307,CLOSED,Glider
United States,2016-12-07T21:58:40,28.45,-93.35,,Slocum G2,Reveille,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801938,307,CLOSED,Glider
United States,2015-08-05T15:26:12,27.897,-93.57,,Slocum,stommel,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801916_005,0,CLOSED,Glider
United States,2021-03-18T10:55:26,27.064,-82.697,2021-03-21T18:02:00,Slocum,mote-dora,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4802994_001,0,CLOSED,Glider
United States,2021-01-14T15:07:51,26.813,-83.168,2021-03-01T00:00:00,Slocum,mote-dora,"Gulf of Mexico Coastal Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_012,0,CLOSED,Glider
United States,2017-02-24T17:35:56,27.28,-82.815,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_006,0,CLOSED,Glider
United States,2016-10-15T15:14:18,27.285,-82.895,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_005,0,CLOSED,Glider
United States,2016-12-12T17:15:07,27.3,-82.815,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_004,0,CLOSED,Glider
United States,2020-07-28T14:50:33,27,-82.82,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_010,541,CLOSED,Glider
United States,2017-01-20T21:47:59,27.91,-93.908,,Slocum,stommel,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801916_003,0,CLOSED,Glider
United States,2018-06-27T20:17:15,27.9,-93.5,,Slocum G2,Reveille,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,TMP-1208340759,307,CLOSED,Glider
United States,2021-02-10T09:23:19,28.55,-84.37,2021-03-09T00:59:00,Slocum,gansett,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4802969_002,0,CLOSED,Glider
United States,2020-05-08T10:26:37,27.22,-82.83,2020-05-26T10:02:00,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_003,0,CLOSED,Glider
United States,2017-09-01T17:58:25,27.23,-82.819,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801924_001,541,CLOSED,Glider
United States,2017-06-27T18:51:52,28.92,-92.05,,Slocum,stommel,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801916_002,0,CLOSED,Glider
United States,2021-06-13T22:02:12,27.6,-94.65,2021-06-18T00:00:00,Slocum G2,Reveille,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,TMP1942250455,307,CLOSED,Glider
United States,2016-08-05T15:15:01,27.915,-93.586,,Slocum,stommel,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801916_004,0,CLOSED,Glider
United States,2021-11-10T16:50:27,27.7,-83.17,2021-12-06T03:17:00,Slocum,gansett,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4802969_004,0,CLOSED,Glider
United States,2021-09-08T15:58:22,27.85,-83.2,2021-10-05T11:44:00,Slocum,usf-jaialai,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, Ocean Health and Ecosystem, OceanGliders",OceanGliders,Texas University Glider Program,4803937,0,CLOSED,Glider
United States,2017-06-24T01:33:16,27.32,-82.828,,Slocum,mote-genie-20161212T1714,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_008,0,CLOSED,Glider
United States,2020-06-15T15:50:09,27.195,-82.795,2020-07-28T15:13:00,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders, OceanGliders Storms",OceanGliders,Texas University Glider Program,4801944_009,541,CLOSED,Glider
United States,2021-09-08T16:02:29,27.8,-83.2,2021-09-30T23:14:00,Slocum,gansett,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, Ocean Health and Ecosystem, OceanGliders",OceanGliders,Texas University Glider Program,4802969_003,0,CLOSED,Glider
United States,2017-10-27T22:23:07,27.265,-82.81,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801924_002,541,CLOSED,Glider
United States,2021-05-06T15:04:09,27.12,-83.46,2021-05-18T17:13:00,Slocum,mote-genie,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_013,541,CLOSED,Glider
United States,2017-04-04T19:26:45,27.34,-82.845,,Slocum,mote-genie,"Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801944_007,0,CLOSED,Glider
United States,2017-07-27T18:46:26,28.37,-93.24,,Slocum,stommel,"Boundary Ocean Observing Network, Gulf of Mexico Coastal Ocean Observing System, Integrated Ocean Observing System, OceanGliders",OceanGliders,Texas University Glider Program,4801916_001,0,CLOSED,Glider
Ireland,2018-06-10T11:51:24,50.9049,-11.3193,2018-06-12T14:07:33,Slocum G1,laochra-na-mara,"AtlantOS, OceanGliders",OceanGliders,Irish sustained glider deployment,6801525,116,CLOSED,Glider
Ireland,2019-05-27T10:00:00,53,-15.008,,Slocum G1,laochra-na-mara,"AtlantOS, OceanGliders",OceanGliders,Irish sustained glider deployment,6801525_001,116,CLOSED,Glider
Italy,2018-06-25T08:00:00,76.95,11.9,,Slocum,dorajr,"AtlantOS, OceanGliders",OceanGliders,Scientific NATO glider experiment,6801661_002,462,CLOSED,Glider
Italy,2017-06-01T11:00:00,64.1,-11.25,,Slocum,maria,"AtlantOS, OceanGliders",OceanGliders,Scientific NATO glider experiment,6801663_002,637,CLOSED,Glider
Italy,2016-05-03T10:00:00,43.8776,9.7787,,Slocum,jade,OceanGliders,OceanGliders,Scientific NATO glider experiment,6801660,274,CLOSED,Glider
Italy,2018-09-19T13:00:00,43.98,9.75,,Slocum,noa,OceanGliders,OceanGliders,Scientific NATO glider experiment,6801662,180,CLOSED,Glider
Italy,2017-06-08T20:00:00,64.3,-11,,Slocum,maria,"AtlantOS, OceanGliders",OceanGliders,Scientific NATO glider experiment,6801663,637,CLOSED,Glider
Italy,2018-09-19T10:00:00,44,9.5,,Slocum,dorajr,OceanGliders,OceanGliders,Scientific NATO glider experiment,6801661_001,462,CLOSED,Glider
Italy,2016-05-03T11:00:00,74.6,16.9,,Slocum G2,Dorajr,"AtlantOS, OceanGliders",OceanGliders,Scientific NATO glider experiment,6801661,462,CLOSED,Glider
Italy,2018-06-12T08:00:00,76.97,11.9,,Slocum,freya,"AtlantOS, OceanGliders",OceanGliders,Scientific NATO glider experiment,6801664,691,CLOSED,Glider
Italy,2017-09-21T09:00:00,43.97,9.72,,Slocum,maria,OceanGliders,OceanGliders,Scientific NATO glider experiment,6801663_001,637,CLOSED,Glider
Italy,2017-09-28T08:00:00,44,9.7,,Slocum,dorajr,OceanGliders,OceanGliders,Scientific NATO glider experiment,6801661_003,462,CLOSED,Glider
United States,2020-04-21T16:50:24,31.4,-80.85,2020-05-14T15:46:00,Slocum,angus,"AtlantOS, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,TMP821094319,0,CLOSED,Glider
United States,2019-05-22T14:51:16,31.5,-80.75,,Slocum,franklin,"AtlantOS, Integrated Ocean Observing System, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802956_001,,CLOSED,Glider
United States,2018-09-10T16:10:16,31.82,-80.25,,Slocum,pelagia,"AtlantOS, Integrated Ocean Observing System, OceanGliders, OceanGliders Storms, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802900_001,0,CLOSED,Glider
United States,2020-09-18T14:18:13,28.35,-80.12,2020-11-15T12:48:00,Slocum,franklin,"AtlantOS, Boundary Ocean Observing Network, Integrated Ocean Observing System, OceanGliders, OceanGliders Storms, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802956_003,0,CLOSED,Glider
United States,2019-09-11T00:00:00,31.47,-80.825,,Slocum,franklin,"AtlantOS, Integrated Ocean Observing System, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802956,0,CLOSED,Glider
United States,2019-11-11T00:00:00,31.38,-80.88,,Slocum,angus,"AtlantOS, Integrated Ocean Observing System, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802945,0,CLOSED,Glider
United States,2020-11-04T17:22:03,31.428,-80.61,,Slocum,franklin,"AtlantOS, Boundary Ocean Observing Network, Integrated Ocean Observing System, OceanGliders, OceanGliders Storms, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802956_004,0,CLOSED,Glider
United States,2021-11-10T16:04:07,31.67,-80.43,2021-12-01T19:46:00,Slocum,angus,"AtlantOS, Integrated Ocean Observing System, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802945_005,0,CLOSED,Glider
United States,2019-05-22T19:23:05,31.47,-80.739,,Slocum,angus,"AtlantOS, Ocean Health and Ecosystem, OceanGliders",OceanGliders,SKIO Glider Program,4802945_001,,CLOSED,Glider
United States,2018-04-02T20:02:16,31.37,-80.86,,Slocum,pelagia,"AtlantOS, Integrated Ocean Observing System, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,4802900,0,CLOSED,Glider
United States,2020-03-19T21:38:31,31.405,-80.922,2020-04-11T11:53:00,Slocum,Angus,"AtlantOS, OceanGliders, Southeast Coastal Ocean Observing Regional Association",OceanGliders,SKIO Glider Program,TMP2131514574,0,CLOSED,Glider
Canada,2022-01-02T00:00:00,44.5179,-63.405,2022-02-13T20:44:13,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_011,SEA019,CLOSED,Glider
Canada,2021-02-15T00:00:00,44.3807,-63.3351,2021-03-08T17:34:00,Seaexplorer,Sea021,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800926_007,21,CLOSED,Glider
Canada,2020-07-06T00:00:00,44.4803,-63.4252,,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994_006,SEA024,CLOSED,Glider
Canada,2020-06-18T00:00:00,44.526,-63.4008,,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_007,SEA019,CLOSED,Glider
Canada,2021-07-12T00:00:00,44.476,-63.442,,Seaexplorer,SEA032,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800937_004,SEA032,CLOSED,Glider
Canada,2021-05-07T00:00:00,44.3804,-63.3364,2021-05-10T23:40:00,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_008,SEA019,CLOSED,Glider
Canada,2019-08-18T11:07:55,48.9333,-130.167,2019-10-22T08:50:23,Slocum G3,dfo-walle,"Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800996,652,CLOSED,Glider
Canada,2021-09-14T00:00:00,44.4797,-63.4446,2021-10-04T15:21:17,Seaexplorer,sea022,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_013,SEA022,CLOSED,Glider
Canada,2019-07-02T00:00:00,44.3797,-63.3039,2019-07-22T16:36:07,Seaexplorer,SEA022,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_003,22,CLOSED,Glider
Canada,2018-10-15T00:00:00,44.39,-63.44,,Seaexplorer,sea032,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800937_002,32,CLOSED,Glider
Canada,2019-03-29T00:00:00,44.4745,-63.4164,2019-04-15T08:28:32,Seaexplorer,SEA021,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800926_004,21,CLOSED,Glider
Canada,2018-06-04T00:00:00,44.3893,-63.4363,2018-06-12T06:10:53,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994,24,CLOSED,Glider
Canada,2018-05-15T00:00:00,44.521,-63.406,2018-05-16T23:27:29,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_002,19,CLOSED,Glider
Canada,2018-04-11T00:00:00,44.521,-63.406,,Seaexplorer,SEA021,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800926,21,CLOSED,Glider
Canada,2021-04-07T00:00:00,44.3768,-63.3317,2021-04-26T23:02:00,Seaexplorer,Sea021,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800926_009,21,CLOSED,Glider
Canada,2019-06-07T00:00:00,44.3976,-63.3604,2019-06-23T03:06:23,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994_002,24,CLOSED,Glider
Canada,2018-10-15T00:00:00,44.5208,-63.4064,2018-10-24T05:29:00,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994_001,24,CLOSED,Glider
Canada,2018-02-13T00:00:00,44.5209,-63.4081,,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, OceanGliders, OceanGliders Storms, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925,19,CLOSED,Glider
Canada,2020-02-17T00:00:00,44.3983,-63.3546,2020-03-06T05:39:00,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_006,SEA019,CLOSED,Glider
Canada,2021-09-01T00:00:00,48.7321,-52.9862,2021-09-26T16:15:52,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994_009,SEA024,CLOSED,Glider
Canada,2019-04-06T00:00:00,44.3804,-63.3457,,Seaexplorer,SEA022,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_002,22,CLOSED,Glider
Canada,2019-01-16T00:00:00,44.39,-63.43,,Seaexplorer,sea032,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800937_001,32,CLOSED,Glider
Canada,2021-07-12T00:00:00,44.4784,-63.4414,2021-08-02T10:48:00,Seaexplorer,sea022,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_012,SEA022,CLOSED,Glider
Canada,2020-03-09T00:00:00,44.5179,-63.4131,2020-03-24T11:34:06,Seaexplorer,SEA022,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_006,SEA022,CLOSED,Glider
Canada,2020-09-16T00:00:00,48.7239,-52.9823,2020-10-06T04:46:00,Seaexplorer,SEA022,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_009,SEA022,CLOSED,Glider
Canada,2021-06-07T00:00:00,44.3781,-63.3341,2021-06-19T19:41:54,Seaexplorer,SEA032,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800937_003,SEA032,CLOSED,Glider
Canada,2020-09-28T00:00:00,44.3761,-63.3269,2020-10-15T22:29:16,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_009,SEA019,CLOSED,Glider
Canada,2021-09-14T00:00:00,44.4848,-63.4394,2021-10-04T06:49:47,Seaexplorer,SEA032,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800937_005,SEA032,CLOSED,Glider
Canada,2019-08-07T00:00:00,48.7253,-53.0709,,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994_003,24,CLOSED,Glider
Canada,2019-03-14T00:00:00,44.3683,-63.2963,2019-04-01T20:21:04,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_004,19,CLOSED,Glider
Canada,2018-07-24T00:00:00,44.363,-63.421,2018-08-10T09:33:35,Seaexplorer,SEA019,"AtlantOS, Boundary Ocean Observing Network, Ocean Health and Ecosystem, OceanGliders, Water Transformation",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800925_003,19,CLOSED,Glider
Canada,2020-07-24T00:00:00,47.8534,-53.532,,Seaexplorer,SEA022,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_008,22,CLOSED,Glider
Canada,2021-05-31T00:00:00,44.5309,-63.4605,2021-06-20T08:49:00,Seaexplorer,sea022,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_011,SEA022,CLOSED,Glider
Canada,2020-10-20T00:00:00,44.3949,-63.3638,2020-11-08T20:50:00,Seaexplorer,SEA032,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800937,SEA032,CLOSED,Glider
Canada,2022-03-03T00:00:00,44.5153,-63.4376,2022-03-17T09:48:00,Seaexplorer,SEA024,"AtlantOS, Boundary Ocean Observing Network, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800994_011,SEA024,OPERATIONAL,Glider
Canada,2020-08-20T00:00:00,48.729,-52.986,,Seaexplorer,SEA022,"AtlantOS, OceanGliders",OceanGliders,Department of Fisheries and Oceans Canada Glider Program,4800993_007,SEA022,CLOSED,Glider
